	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27
0	3.8	FSC 0.143 CUT-OFF	2018-11-02	30403372	doi:10.7554/eLife.37688	Borst AJ, Weidle CE, Gray MD, Frenz B, Snijder J, Joyce MG, Georgiev IS, Stewart-Jones GBE, Kwong PD, McGuire AT, DiMaio F, Stamatatos L, Pancera M, Veesler D	6myy	0.45MDa, 0.070243812MDa, 0.025008906MDa, 0.025334305MDa, 0.000221208MDa, 0.000180156MDa, 0.000180156MDa	singleParticle		7.0	ETHANE				FIELD EMISSION GUN	1.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	C3	320	-0.11213484	0.32236302	0.0002249099	0.006726457
0	3.8	FSC 0.143 CUT-OFF	2018-11-02	30403372	doi:10.7554/eLife.37688	Borst AJ, Weidle CE		0.45MDa	singleParticle		7.0	ETHANE				FIELD EMISSION GUN	1.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300		320	-0.052739725	0.19437796	-0.0012297248	0.00521402
0	4.4	FSC 0.143 CUT-OFF	2018-11-04		doi:10.1016/j.str.2019.01.017	Greber BJ, Sutter M, Kerfeld CA		6.5MDa	singleParticle	3	7.4	ETHANE	100	277	FEI VITROBOT MARK IV	FIELD EMISSION GUN	25.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN	300	C1	512	-0.034227226	0.073058724	0.00045382165	0.0063992417
0	3.4	FSC 0.143 CUT-OFF	2018-11-04	30820458	doi:10.1126/sciadv.aav4322	Gulati S, Palczewski K, Kovacik L, Stahlberg H	6mzb	0.098449648MDa, 0.099461789MDa, 0.009684229MDa, 0.000345205MDa	singleParticle		7.5	ETHANE				FIELD EMISSION GUN	80.0	BRIGHT FIELD	OTHER	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	C1	192	-0.5842323	32.156455999999999	0.15703212	1.3413881
0	4.5	FSC 0.143 CUT-OFF	2018-11-05	30442764	doi:10.1126/science.aau8872	Patel AB, Louder RK, Greber BJ, Grunberg S, Luo J, Fang J, Liu Y, Ranish J, Hahn S, Nogales E	6mzc	0.137159984MDa, 0.110221883MDa, 0.085785164MDa, 0.072749297MDa, 0.072365836MDa, 0.032975344MDa, 0.028830689MDa, 0.021731248MDa, 0.017948467MDa, 0.020272906MDa	singleParticle	.2	7.9	ETHANE	100	277.15	FEI VITROBOT MARK IV	FIELD EMISSION GUN	40.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN	300	C1	288	-0.18295214	0.30254063	0.00033880837	0.005484348
0	4.5	FSC 0.143 CUT-OFF	2018-11-05	30442764	doi:10.1126/science.aau8872	Patel AB, Louder RK			singleParticle	.2	7.9	ETHANE	100	277.15	FEI VITROBOT MARK IV	FIELD EMISSION GUN	40.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN	300	C1	288	-0.16835667	0.25826788	0.0003079149	0.004440106
0	4.2	FSC 0.143 CUT-OFF	2018-11-05	30442764	doi:10.1126/science.aau8872	Patel AB, Louder RK			singleParticle	.2	7.9	ETHANE	100	277.15	FEI VITROBOT MARK IV	FIELD EMISSION GUN	40.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN	300	C1	288	-0.17869763	0.30440307	0.00034156945	0.0050869104
0	10.3	FSC 0.143 CUT-OFF	2018-11-05	30442764	doi:10.1126/science.aau8872	Patel AB, Louder RK			singleParticle	.2	7.9	ETHANE	100	277.15	FEI VITROBOT MARK IV	FIELD EMISSION GUN	40.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN	300		288	-0.089226484	0.36435643	-0.00036506625	0.009100528
0	9.8	FSC 0.143 CUT-OFF	2018-11-05	30442764	doi:10.1126/science.aau8872	Patel AB, Louder RK, Greber BJ, Grunberg S, Luo J, Fang J, Liu Y, Ranish J, Hahn S, Nogales E	6mzd	0.213050125MDa, 0.10376932MDa, 0.110221883MDa, 0.085785164MDa, 0.072749297MDa, 0.028830689MDa, 0.021731248MDa, 0.023340094MDa, 0.017948467MDa, 0.014307068MDa, 0.037729938MDa, 0.008188084MDa	singleParticle	.2	7.9	ETHANE	100	277.15	FEI VITROBOT MARK IV	FIELD EMISSION GUN	40.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN	300		288	-0.12629227	0.3521133	-0.0003763245	0.009759218
0	4.8	FSC 0.143 CUT-OFF	2018-11-05	30403372	doi:10.7554/eLife.37688	Borst AJ, Weidle CE, Gray MD, Frenz B, Snijder J, Joyce MG, Georgiev IS, Stewart-Jones GBE, Kwong PD, McGuire AT, DiMaio F, Stamatatos L, Pancera M, Veesler D	6mzj	0.45MDa, 0.070243812MDa, 0.025008906MDa, 0.025334305MDa, 0.000221208MDa, 0.000180156MDa, 0.000180156MDa	singleParticle		7.0	ETHANE				FIELD EMISSION GUN	1.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	C1	320	-0.07016593	0.20824584	-0.0012632948	0.006090984
0	4.8	FSC 0.143 CUT-OFF	2018-11-05	30403372	doi:10.7554/eLife.37688	Borst AJ, Weidle CE		0.45MDa	singleParticle		7.0	ETHANE				FIELD EMISSION GUN	1.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	C1	320	-0.018970197	0.12559533	-0.0012632947	0.005245058
0	23.0	FSC 0.143 CUT-OFF	2018-11-05	30442764	doi:10.1126/science.aau8872	Patel AB, Louder RK, Greber BJ, Grunberg S, Luo J, Fang J, Liu Y, Ranish J, Hahn S, Nogales E	6mzl	0.212956172MDa, 0.137159984MDa, 0.10376932MDa, 0.110221883MDa, 0.085785164MDa, 0.072749297MDa, 0.072365836MDa, 0.040325117MDa, 0.032975344MDa, 0.028830689MDa, 0.021731248MDa, 0.023340094MDa, 0.017948467MDa, 0.014307068MDa, 0.037729938MDa, 0.008188084MDa, 0.020272906MDa	singleParticle	.2	7.9	ETHANE	100	277.15	FEI VITROBOT MARK IV	FIELD EMISSION GUN	40.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN	300	C1	144	-0.016582131	0.065436564	0.00058931776	0.005356922
0	7.5	FSC 0.143 CUT-OFF	2018-11-05	30442764	doi:10.1126/science.aau8872	Patel AB, Louder RK, Greber BJ, Grunberg S, Luo J, Fang J, Liu Y, Ranish J, Hahn S, Nogales E	6mzm	0.057193742MDa, 0.137159984MDa, 0.104052086MDa, 0.085785164MDa, 0.072749297MDa, 0.072365836MDa, 0.040325117MDa, 0.032975344MDa, 0.028830689MDa, 0.021731248MDa, 0.017948467MDa, 0.037729938MDa, 0.024498586MDa, 0.024854842MDa, 0.010675194MDa, 0.011275824MDa, 0.020272906MDa	singleParticle	.2	7.9	ETHANE	100	277.15	FEI VITROBOT MARK IV	FIELD EMISSION GUN	40.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN	300	C1	288	-0.039078873	0.118663885	0.00023230643	0.0047335494
0	3.4	FSC 0.143 CUT-OFF	2018-11-05	30833088	doi:10.1016/j.str.2019.01.017	Greber BJ, Sutter M, Kerfeld CA	6mzu	6.5MDa, 0.022904137MDa, 0.010126718MDa	singleParticle	3	7.4	ETHANE	100	277	FEI VITROBOT MARK IV	FIELD EMISSION GUN	25.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN	300	C1	512	-0.09711694	0.16692066	0.00008364682	0.0025150126
0	3.4	FSC 0.143 CUT-OFF	2018-11-05	30833088	doi:10.1016/j.str.2019.01.017	Greber BJ, Sutter M, Kerfeld CA	6mzv	6.5MDa, 0.022904137MDa, 0.010126718MDa	singleParticle	3	7.4	ETHANE	100	277	FEI VITROBOT MARK IV	FIELD EMISSION GUN	25.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN	300	C1	512	-0.08618258	0.1483527	0.00008486815	0.0024402854
0	3.0	FSC 0.143 CUT-OFF	2018-11-06		doi:10.1016/j.str.2019.01.017	Greber BJ, Sutter M, Kerfeld CA	6mzx	6.5MDa, 0.009866319MDa, 0.010126718MDa, 0.022904137MDa	singleParticle	3	7.4	ETHANE	100	277	FEI VITROBOT MARK IV	FIELD EMISSION GUN	25.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN	300	I	512	-0.4511142	0.84809214	0.0040241475	0.042632665
0	3.3	FSC 0.143 CUT-OFF	2018-11-06	30833088	doi:10.1016/j.str.2019.01.017	Greber BJ, Sutter M, Kerfeld CA	6mzy	6.5MDa, 0.009866319MDa, 0.010126718MDa, 0.022904137MDa	singleParticle	3	7.4	ETHANE	100	277	FEI VITROBOT MARK IV	FIELD EMISSION GUN	25.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN	300	I	512	-0.2933102	0.5769061	0.0033968156	0.028628873
0	3.4	FSC 0.143 CUT-OFF	2018-11-06	30833088	doi:10.1016/j.str.2019.01.017	Greber BJ, Sutter M, Kerfeld CA	6n06	6.5MDa, 0.021923199MDa, 0.010126718MDa	singleParticle	3	7.4	ETHANE	100	277	FEI VITROBOT MARK IV	FIELD EMISSION GUN	25.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN	300	C1	512	-0.10702681	0.18858975	0.00007825903	0.0028637243
0	3.6	FSC 0.143 CUT-OFF	2018-11-06	30833088	doi:10.1016/j.str.2019.01.017	Greber BJ, Sutter M, Kerfeld CA	6n07	6.5MDa, 0.021983164MDa, 0.010126718MDa	singleParticle	3	7.4	ETHANE	100	277	FEI VITROBOT MARK IV	FIELD EMISSION GUN	25.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN	300	C1	512	-0.06942425	0.12816177	0.00007283507	0.0021600092
0	3.5	FSC 0.143 CUT-OFF	2018-11-06	30833088	doi:10.1016/j.str.2019.01.017	Greber BJ, Sutter M, Kerfeld CA	6n09	6.5MDa, 0.022904137MDa, 0.010126718MDa	singleParticle	3	7.4	ETHANE	100	277	FEI VITROBOT MARK IV	FIELD EMISSION GUN	25.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN	300	C1	512	-0.08663907	0.16700879	0.00014718887	0.003235911
0	3.9	FSC 0.143 CUT-OFF	2018-11-07	30833088	doi:10.1016/j.str.2019.01.017	Greber BJ, Sutter M, Kerfeld CA	6n0f	6.5MDa, 0.022904137MDa, 0.010126718MDa, 0.021923199MDa	singleParticle	3	7.4	ETHANE	100	277	FEI VITROBOT MARK IV	FIELD EMISSION GUN	25.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN	300	C1	512	-0.07897486	0.12812415	0.0001128128	0.0025366424
0	3.6	FSC 0.143 CUT-OFF	2018-11-07	30833088	doi:10.1016/j.str.2019.01.017	Greber BJ, Sutter M, Kerfeld CA	6n0g	6.5MDa, 0.021923199MDa, 0.010126718MDa, 0.022904137MDa	singleParticle	3	7.4	ETHANE	100	277	FEI VITROBOT MARK IV	FIELD EMISSION GUN	25.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN	300	C1	512	-0.08656922	0.14542013	0.00013750707	0.0029908689
0	6.35	FSC 0.143 CUT-OFF	2018-11-10	30457554	doi:10.7554/eLife.41215	Soczek KM, Grant T, Rosenthal PB, Mondragon A	6n1p	0.49MDa, 0.057977578MDa, 0.013641771MDa, 0.0134586MDa	singleParticle		7.5	ETHANE	100	277	FEI VITROBOT MARK IV	FIELD EMISSION GUN	62.0	BRIGHT FIELD	OTHER	GATAN K2 SUMMIT (4k x 4k)	JEOL 3200FS	300	C2	200	-0.13098237	0.34460974	0.00288104	0.018942565
0	5.16	FSC 0.143 CUT-OFF	2018-11-10	30457554	doi:10.7554/eLife.41215	Soczek KM, Grant T, Rosenthal PB, Mondragon A	6n1q	0.46MDa, 0.057977578MDa	singleParticle		7.5	ETHANE	100	277	FEI VITROBOT MARK IV	FIELD EMISSION GUN	62.0	BRIGHT FIELD	OTHER	GATAN K2 SUMMIT (4k x 4k)	JEOL 3200FS	300	D2	200	-0.09317213	0.23964967	0.0031568184	0.014230405
0	4.0	FSC 0.143 CUT-OFF	2018-11-10	30457554	doi:10.7554/eLife.41215	Soczek KM, Grant T, Rosenthal PB, Mondragon A	6n1r	0.695MDa, 0.057977578MDa	singleParticle		7.5	ETHANE	100	277	FEI VITROBOT MARK IV	FIELD EMISSION GUN	74.0	BRIGHT FIELD	OTHER	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	T	274	-0.084237345	0.16272984	0.0010195948	0.009135741
0	3.1	FSC 0.143 CUT-OFF	2018-11-12	30628889	doi:10.7554/eLife.43231	Miller AN, Vaisey G, Long SB	6n23	0.047614344MDa, 4.0078e-05MDa	singleParticle	5	7.5	ETHANE	100	293	FEI VITROBOT MARK IV	FIELD EMISSION GUN	76.0	BRIGHT FIELD	OTHER	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	C5	150	-0.020724207	0.047429092	0.0004417214	0.0036553405
0	3.0	FSC 0.143 CUT-OFF	2018-11-12		doi:10.7554/eLife.43231	Miller AN, Vaisey G, Long SB	6n24	0.040722688MDa	singleParticle	5	7.5	ETHANE	100	293	FEI VITROBOT MARK IV	FIELD EMISSION GUN	76.0	BRIGHT FIELD	OTHER	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	C5	150	-12.145833	24.501958999999999	0.18472382	1.5566278
0	2.7	FSC 0.143 CUT-OFF	2018-11-12	30628889	doi:10.7554/eLife.43231	Miller AN, Vaisey G, Long SB	6n25	0.040722688MDa, 4.0078e-05MDa	singleParticle	5	7.5	ETHANE	100	293	FEI VITROBOT MARK IV	FIELD EMISSION GUN	76.0	BRIGHT FIELD	OTHER	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	C5	150	-0.04458252	0.087014906	0.00034151186	0.0054769698
0	3.0	FSC 0.143 CUT-OFF	2018-11-12		doi:10.7554/eLife.43231	Miller AN, Vaisey G, Long SB	6n26	0.040761727MDa	singleParticle	5	7.5	ETHANE	100	293	FEI VITROBOT MARK IV	FIELD EMISSION GUN	76.0	BRIGHT FIELD	OTHER	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	C5	150	-13.518121000000001	28.867355	0.16286589	2.1063464
0	3.0	FSC 0.143 CUT-OFF	2018-11-12	30628889	doi:10.7554/eLife.43231	Miller AN, Vaisey G, Long SB	6n27	0.040761727MDa, 4.0078e-05MDa	singleParticle	5	7.5	ETHANE	100	293	FEI VITROBOT MARK IV	FIELD EMISSION GUN	76.0	BRIGHT FIELD	OTHER	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	C5	150	-0.083254874	0.17003305	0.00059717277	0.011831164
0	2.9	FSC 0.143 CUT-OFF	2018-11-12	30628889	doi:10.7554/eLife.43231	Miller AN, Vaisey G, Long SB	6n28	0.040761727MDa, 4.0078e-05MDa	singleParticle	5	7.5	ETHANE	100	293	FEI VITROBOT MARK IV	FIELD EMISSION GUN	76.0	BRIGHT FIELD	OTHER	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	C5	150	-0.06675466	0.15745859	0.0007282378	0.010355358
0	3.3	FSC 0.143 CUT-OFF	2018-11-12	30724163	doi:10.7554/eLife.43128	Guo H, Rubinstein JL	6n2d	110MDa, 0.019249148MDa, 0.02644932MDa, 0.00733778MDa	singleParticle	10	7.4	OTHER	100	4	FEI VITROBOT MARK III	FIELD EMISSION GUN	0.71	BRIGHT FIELD	FLOOD BEAM	FEI FALCON III (4k x 4k)	FEI TITAN KRIOS	300	C1	320	-0.1912876	0.2656591	-0.000497399	0.005217133
0	21.6	FSC 0.143 CUT-OFF	2018-11-12	30507948	doi:10.1371/journal.ppat.1007452	Zhu S, Jiayan Z		0.300MDa	subtomogramAveraging		7.4	ETHANE				FIELD EMISSION GUN	100.0	OTHER	OTHER	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300		52	-3.5451634	5.5776234	0.0000011746909	1.0
0	26.0	FSC 0.143 CUT-OFF	2018-11-12	30507948	doi:10.1371/journal.ppat.1007452	Zhu S, Jiayan Z		0.300MDa	subtomogramAveraging		7.4	ETHANE				FIELD EMISSION GUN	100.0	OTHER	OTHER	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300		52	-2.0014248	6.3890944	0.00000039603887	1.0
0	28.0	FSC 0.143 CUT-OFF	2018-11-12	30507948	doi:10.1371/journal.ppat.1007452	Zhu S, Jiayan Z		0.171MDa	subtomogramAveraging		7.5	ETHANE				FIELD EMISSION GUN	100.0	OTHER	OTHER	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300		60	-12.464581000000001	20.048325999999999	-0.7640375	3.104476
0	40.0	FSC 0.143 CUT-OFF	2018-11-12	30507948	doi:10.1371/journal.ppat.1007452	Zhu S, Jiayan Z		0.171MDa	subtomogramAveraging		7.5	ETHANE				FIELD EMISSION GUN	100.0	OTHER	OTHER	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300		60	-21.288550999999998	18.496414000000001	-1.0103261	3.2582753
0	4.0	FSC 0.143 CUT-OFF	2018-11-13			Suppressed X, Suppressed X, Suppressed X, Suppressed X, Suppressed X	6n2p	1e-06MDa	helical	8.67	7.0	ETHANE	100	277	FEI VITROBOT MARK IV	FIELD EMISSION GUN	50.9	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300		300	-0.013754008	0.0614793	-0.00050711195	0.004071336
0	3.0	FSC 0.143 CUT-OFF	2018-11-14	30724163	doi:10.7554/eLife.43128	Guo H, Rubinstein JL	6n2y	520MDa, 0.054848598MDa, 0.051911969MDa, 0.031859523MDa, 0.014585905MDa, 0.019790689MDa, 0.018735764MDa, 0.019380344MDa, 0.02644932MDa, 0.00733778MDa, 0.000507181MDa, 2.4305e-05MDa, 9.4971e-05MDa, 0.000427201MDa	singleParticle	10	7.4	OTHER	100	4	FEI VITROBOT MARK III	FIELD EMISSION GUN	0.71	BRIGHT FIELD	FLOOD BEAM	FEI FALCON III (4k x 4k)	FEI TITAN KRIOS	300	C1	320	-7.135758	10.126735	0.0089709405	0.22861467
0	3.0	FSC 0.143 CUT-OFF	2018-11-14	30724163	doi:10.7554/eLife.43128	Guo H, Rubinstein JL	6n2z	520MDa, 0.018735764MDa, 0.019380344MDa, 0.02644932MDa, 0.00733778MDa, 0.054848598MDa, 0.051911969MDa, 0.031859523MDa, 0.014585905MDa, 0.019790689MDa, 0.000507181MDa, 2.4305e-05MDa, 9.4971e-05MDa, 0.000427201MDa	singleParticle	10	7.4	OTHER	100	4	FEI VITROBOT MARK III	FIELD EMISSION GUN	0.71	BRIGHT FIELD	FLOOD BEAM	FEI FALCON III (4k x 4k)	FEI TITAN KRIOS	300	C1	320	-6.070602	10.709229000000001	0.009336331	0.21149412
0	3.2	FSC 0.143 CUT-OFF	2018-11-14	30724163	doi:10.7554/eLife.43128	Guo H, Rubinstein JL	6n30	520MDa, 0.018735764MDa, 0.019380344MDa, 0.02644932MDa, 0.00733778MDa, 0.054848598MDa, 0.051911969MDa, 0.031859523MDa, 0.014585905MDa, 0.019790689MDa, 0.000507181MDa, 2.4305e-05MDa, 9.4971e-05MDa, 0.000427201MDa	singleParticle	10	7.4	OTHER	100	4	FEI VITROBOT MARK III	FIELD EMISSION GUN	0.71	BRIGHT FIELD	FLOOD BEAM	FEI FALCON III (4k x 4k)	FEI TITAN KRIOS	300	C1	320	-4.4751334	7.6815343	0.009195564	0.17053707
0	3.9	FSC 0.143 CUT-OFF	2018-11-14	30724163	doi:10.7554/eLife.43128	Guo H, Rubinstein JL		160MDa	singleParticle	10	7.4	OTHER	100	4	FEI VITROBOT MARK III	FIELD EMISSION GUN	0.71	BRIGHT FIELD	FLOOD BEAM	FEI FALCON III (4k x 4k)	FEI TITAN KRIOS	300	C1	320	-0.09364557	0.14007871	-0.00044283355	0.0037933523
0	3.9	FSC 0.143 CUT-OFF	2018-11-14	30724163	doi:10.7554/eLife.43128	Guo H, Rubinstein JL		160MDa	singleParticle	10	7.4	OTHER	100	4	FEI VITROBOT MARK III	FIELD EMISSION GUN	0.71	BRIGHT FIELD	FLOOD BEAM	FEI FALCON III (4k x 4k)	FEI TITAN KRIOS	300	C1	320	-0.0764088	0.1225891	-0.00046640087	0.0038114425
0	4.8	FSC 0.143 CUT-OFF	2018-11-14	30724163	doi:10.7554/eLife.43128	Guo H, Rubinstein JL		160MDa	singleParticle	10	7.4	OTHER	100	4	FEI VITROBOT MARK III	FIELD EMISSION GUN	0.71	BRIGHT FIELD	FLOOD BEAM	FEI FALCON III (4k x 4k)	FEI TITAN KRIOS	300	C1	320	-0.04016686	0.086445704	-0.00043574415	0.0025894772
0	3.8	FSC 0.5 CUT-OFF	2018-11-14			Suppressed X, Suppressed X, Suppressed X, Suppressed X	6n37	1e-06MDa	helical		7.4	ETHANE				FIELD EMISSION GUN	56.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300		128	-3.5062995	8.848222	0.000000000013503	1.0
0	7.5	FSC 0.143 CUT-OFF	2018-11-14			Parvate AD, Jonsson CJ			singleParticle		7.2	ETHANE	85	298	FEI VITROBOT MARK III	FIELD EMISSION GUN	33.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300		560	-11.705413999999999	14.805671999999999	0.000000000003786	1.0
0	3.7	FSC 0.143 CUT-OFF	2018-11-14		doi:10.1038/s41467-018-07796-5	Park YJ, Lacourse KD, Cambillau C, Seattle Structural Genomics Center for Infectious Disease (SSGCID), DiMaio F, Mougous JD, Veesler D	6n38	0.066557125MDa, 0.033787875MDa, 0.001805216MDa, 0.03657768MDa	singleParticle	0.12	7.8	ETHANE				FIELD EMISSION GUN	40.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	C1	288	-0.094658144	0.18709746	0.00016524785	0.0030255886
0	3.7	FSC 0.143 CUT-OFF	2018-11-14	30568167	doi:10.1038/s41467-018-07796-5	Park YJ, Lacourse KD, Cambillau C, Seattle Structural Genomics Center for Infectious Disease (SSGCID), DiMaio F, Mougous JD, Veesler D			singleParticle	0.12	7.8	ETHANE				FIELD EMISSION GUN	40.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300	C1	288	-0.20910932	0.3792051	0.00020507124	0.0058576344
0	3.9	FSC 0.143 CUT-OFF	2018-11-14	30568167	doi:10.1038/s41467-018-07796-5	Park YJ, Lacourse KD, Cambillau C, Seattle Structural Genomics Center for Infectious Disease (SSGCID), DiMaio F, Mougous JD, Veesler D			singleParticle	0.12	7.8	ETHANE				FIELD EMISSION GUN	40.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300		288	-0.15136221	0.30378425	0.00018014754	0.0044516306
0	22.7	FSC 0.143 CUT-OFF	2018-11-14			Hu B			subtomogramAveraging		7.0	ETHANE			HOMEMADE PLUNGER	FIELD EMISSION GUN	1.7	BRIGHT FIELD	OTHER	GATAN K2 SUMMIT (4k x 4k)	FEI POLARA 300	300	C13	80	-3.3548486	4.467958	-0.000000003739233	1.0
0	6.2	FSC 0.143 CUT-OFF	2018-11-14			Sobit M, Stewart AG		0.532MDa	singleParticle		8.0	ETHANE			FEI VITROBOT MARK IV	FIELD EMISSION GUN	50.0	BRIGHT FIELD	FLOOD BEAM	FEI FALCON III (4k x 4k)	FEI TALOS ARCTICA	200	C1	430	-1.1781408	2.6061249	0.003919934	0.077822745
0	6.3	FSC 0.143 CUT-OFF	2018-11-14			Sobit M, Stewart AG		0.532MDa	singleParticle		8.0	ETHANE			FEI VITROBOT MARK IV	FIELD EMISSION GUN	50.0	BRIGHT FIELD	FLOOD BEAM	FEI FALCON III (4k x 4k)	FEI TALOS ARCTICA	200	C1	430	-1.1882625	2.4564419	0.0039885854	0.07840054
0	23.9	FSC 0.143 CUT-OFF	2018-11-14			Hu B			subtomogramAveraging		7.0	ETHANE			HOMEMADE PLUNGER	FIELD EMISSION GUN	1.7	BRIGHT FIELD	OTHER	GATAN K2 SUMMIT (4k x 4k)	FEI POLARA 300	300	C6	80	-7.5477314	6.1487737	0.000000000350913	1.0
0	6.6	FSC 0.143 CUT-OFF	2018-11-14			Sobit M, Stewart AG		0.532MDa	singleParticle		8.0	ETHANE			FEI VITROBOT MARK IV	FIELD EMISSION GUN	50.0	BRIGHT FIELD	FLOOD BEAM	FEI FALCON III (4k x 4k)	FEI TALOS ARCTICA	200	C1	430	-0.92630076	2.1925876	0.0040917597	0.07317722
0	3.3	FSC 0.5 CUT-OFF	2018-11-14			Suppressed X, Suppressed X, Suppressed X, Suppressed X	6n3a	1e-06MDa, 1e-06MDa	helical		7.4	ETHANE				FIELD EMISSION GUN	48.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300		128	-4.3649344	8.636003499999999	-0.0000000000076	1.0
0	3.8	FSC 0.5 CUT-OFF	2018-11-14			Suppressed X, Suppressed X, Suppressed X, Suppressed X	6n3b	1e-06MDa	helical		7.4	ETHANE				FIELD EMISSION GUN	48.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 SUMMIT (4k x 4k)	FEI TITAN KRIOS	300		128	-5.030211	7.4695387	0.000000000001544	1.0
0	3.4	FSC 0.143 CUT-OFF	2018-12-17			Suppressed X, Suppressed X, Suppressed X, Suppressed X, Suppressed X, Suppressed X, Suppressed X, Suppressed X	6nef	1MDa, 1e-06MDa, 1e-06MDa, 1e-06MDa	helical		7.0	ETHANE	100	277	FEI VITROBOT MARK IV	FIELD EMISSION GUN	45.0	BRIGHT FIELD	FLOOD BEAM	GATAN K2 QUANTUM (4k x 4k)	FEI TITAN KRIOS	300		200	-0.13718002	0.2536325	0.0005612817	0.0071339365
